"GLID","treatment","message_text","WordCount_t1","ra_respectful_tone_avg_t1","final_charitable_t1","final_subjective_t1","partisan_stance_t1","counter_attitudinal_issue_t1","issue_pos_strength_t1","message_id","exposure_id"
22693417792,"treatment","As you have pointed out, unborn babies being killed is not at all a good thing. But you should also give a thought to how gender dynamic is at work behind this issue. In many cases of unwanted pregnancy, women tend to be victims. We should first establish legal frameworks for non-consensual sexual intercourse and men who had sexual intercourse with pregnant women yet take no responsibility for raising their children.",72,4,1,0,"pro_harris","Abortion",4,"msg_341",682
251868404,"control","Abortion is indeed the biggest civil rights issue of our time. Women are being stripped of the freedom to their bodies while males are dictating these decisions. Abortion is healthcare, abortions save women's lives who would die if carrying their baby to term. Women are dying from performing unsafe, illegal abortions since they have been banned from so many states. Banning abortion isn't going to stop abortion but rather ban safe abortions. Are women that are raped supposed to carry their babies? Are sick women supposed to just give up their lives for an unborn child? If you are against abortion, don't have one. No need to take away basic woman's rights, and rights to their bodies.",117,4,0,0,"pro_harris","Abortion",4,"msg_342",683
251868404,"control","Abortion is indeed the biggest civil rights issue of our time. Women are being stripped of the freedom to their bodies while males are dictating these decisions. Abortion is healthcare, abortions save women's lives who would die if carrying their baby to term. Women are dying from performing unsafe, illegal abortions since they have been banned from so many states. Banning abortion isn't going to stop abortion but rather ban safe abortions. Are women that are raped supposed to carry their babies? Are sick women supposed to just give up their lives for an unborn child? If you are against abortion, don't have one. No need to take away basic woman's rights, and rights to their bodies.",117,4,0,0,"pro_harris","Abortion",4,"msg_342",684
22522140779,"control","I mostly agree. I am pro-environment and I do think it is important to preserve our natural world, but those in power lay far, far too much of the blame at the feet of ordinary, hard working Americans. For example, I saw in the news the government was recommending individuals set their thermostats in the eighties over the summer to ""conserve electricity."" I would be willing to bet none of them have ever let theirs get that high. I also agree with the point of science constantly being wrong. Scientists have been heralding the end of the world for years now, and nothing has really changed. Even if it had, the interests of normal Americans should come first.",119,4,0,0,"pro_trump","Environment",3,"msg_344",687
22522140779,"control","I mostly agree. I am pro-environment and I do think it is important to preserve our natural world, but those in power lay far, far too much of the blame at the feet of ordinary, hard working Americans. For example, I saw in the news the government was recommending individuals set their thermostats in the eighties over the summer to ""conserve electricity."" I would be willing to bet none of them have ever let theirs get that high. I also agree with the point of science constantly being wrong. Scientists have been heralding the end of the world for years now, and nothing has really changed. Even if it had, the interests of normal Americans should come first.",119,4,0,0,"pro_trump","Environment",3,"msg_344",688
22617261232,"control","Abortion may be seen as a women's right, but it affects the baby. The baby does not get a choice. Banning abortion is a way for the government to show the sanctity of life and protect those who can't stand up for themselves, including unborn babies.",46,4,0,0,"pro_harris","Abortion",4,"msg_345",689
22617261232,"control","Abortion may be seen as a women's right, but it affects the baby. The baby does not get a choice. Banning abortion is a way for the government to show the sanctity of life and protect those who can't stand up for themselves, including unborn babies.",46,4,0,0,"pro_harris","Abortion",4,"msg_345",690
23749821049,"treatment","I hear you, it is a big civil rights issue! I think everyone deserves a chance at life, but I think there are circumstances that carrying out a life would lead to more harm than good. Take for example rape victims, I think they have a right to be able to have an abortion in the case that they were impregnated.",61,4.5,0,1,"pro_harris","Abortion",4,"msg_346",691
23749821049,"treatment","I hear you, it is a big civil rights issue! I think everyone deserves a chance at life, but I think there are circumstances that carrying out a life would lead to more harm than good. Take for example rape victims, I think they have a right to be able to have an abortion in the case that they were impregnated.",61,4.5,0,1,"pro_harris","Abortion",4,"msg_346",692
22132870901,"treatment","I definitely understand your perspective, and I agree that incidents of, as you say, exploitation, misogyny, or racism should be identified, and it's valuable that more people are able to stand up to such behaviors. However, I feel concerned about that, because what actually is racist or abusive is not agreed upon by everyone.",54,4.5,1,0,"pro_harris","Cancel Culture",4,"msg_347",693
22132870901,"treatment","I definitely understand your perspective, and I agree that incidents of, as you say, exploitation, misogyny, or racism should be identified, and it's valuable that more people are able to stand up to such behaviors. However, I feel concerned about that, because what actually is racist or abusive is not agreed upon by everyone.",54,4.5,1,0,"pro_harris","Cancel Culture",4,"msg_347",694
22014568884,"treatment","I understand your perspective on call out culture. It is clear to me that you see it as a tool for marginalized groups to challenge harmful behaviors and demand accountability. However, it's important to acknowledge that the term 'cancel culture' is often used to describe situations where people are ostracized or punished excessively for expressing unpopular opinions or making mistakes.",60,4.5,1,0,"pro_trump","Cancel Culture",3,"msg_348",695
22014568884,"treatment","I understand your perspective on call out culture. It is clear to me that you see it as a tool for marginalized groups to challenge harmful behaviors and demand accountability. However, it's important to acknowledge that the term 'cancel culture' is often used to describe situations where people are ostracized or punished excessively for expressing unpopular opinions or making mistakes.",60,4.5,1,0,"pro_trump","Cancel Culture",3,"msg_348",696
22561609143,"control","Our planet is our responsibility as a whole, not just certain countries. Pollution isn't just about climate change and rising sea levels. It causes cancer, breathing problems, and other health issues. Animals are enormously impacted by oil spills as well as our food supply chain. The list goes on and on.",51,4,0,0,"pro_harris","Environment",4,"msg_349",697
22561609143,"control","Our planet is our responsibility as a whole, not just certain countries. Pollution isn't just about climate change and rising sea levels. It causes cancer, breathing problems, and other health issues. Animals are enormously impacted by oil spills as well as our food supply chain. The list goes on and on.",51,4,0,0,"pro_harris","Environment",4,"msg_349",698
22736426194,"treatment","I think the two of us can come together on a foundational desire of caring about innocent babies. I may be pro-choice but my reasoning is out of caring for the child and mother, not out of my own life choices. I do care. And I respect your desire to respect and care for babies as well. 
My concern for children stems from the after birth life the child may have. I have spoken to handfuls of children who were in the foster system and 9 out of 10 times they have told me horrific stories about the system. Growing up they face a lot of phycological, physical, and sexual abuse often leading to poor mental health. I think if abortion is illegal we should talk about ways to improve this sort of system.
Another facet that concerns me is the mothers pregnancy....",144,5.5,0,1,"pro_harris","Abortion",4,"msg_350",699
22736426194,"treatment","I think the two of us can come together on a foundational desire of caring about innocent babies. I may be pro-choice but my reasoning is out of caring for the child and mother, not out of my own life choices. I do care. And I respect your desire to respect and care for babies as well. 
My concern for children stems from the after birth life the child may have. I have spoken to handfuls of children who were in the foster system and 9 out of 10 times they have told me horrific stories about the system. Growing up they face a lot of phycological, physical, and sexual abuse often leading to poor mental health. I think if abortion is illegal we should talk about ways to improve this sort of system.
Another facet that concerns me is the mothers pregnancy....",144,5.5,0,1,"pro_harris","Abortion",4,"msg_350",700
922070418,"control","I understand and agree with your point that forcing an end to an innocent, unborn, living human beings is a cruel thing to do. Unfortunately, we don't live in a perfect world. Abortions are results are people making poor decisions that they regret later (such as having unprotected intercourse), but they are also results of people being harmed by others (such as having nonconsensual intercourse). It's rather hard for us to overlook these issues, and banning abortion as a whole would not: (1) force people to have unprotected intercourse (there will always be people making poor decisions), and (2) prevent nonconsensual intercourse. In fact, banning abortion would actually increase the rate of harmful, illegal practices of abortion, because people will always find ways to get away. Additionally, we need to consider others' difficult circumstances (and brainstorm what better we can do, such as expanding sex education, or setting more strict laws against rape) rather than take their rights away.",159,4.5,1,0,"pro_harris","Abortion",4,"msg_351",701
922070418,"control","I understand and agree with your point that forcing an end to an innocent, unborn, living human beings is a cruel thing to do. Unfortunately, we don't live in a perfect world. Abortions are results are people making poor decisions that they regret later (such as having unprotected intercourse), but they are also results of people being harmed by others (such as having nonconsensual intercourse). It's rather hard for us to overlook these issues, and banning abortion as a whole would not: (1) force people to have unprotected intercourse (there will always be people making poor decisions), and (2) prevent nonconsensual intercourse. In fact, banning abortion would actually increase the rate of harmful, illegal practices of abortion, because people will always find ways to get away. Additionally, we need to consider others' difficult circumstances (and brainstorm what better we can do, such as expanding sex education, or setting more strict laws against rape) rather than take their rights away.",159,4.5,1,0,"pro_harris","Abortion",4,"msg_351",702
642672610,"treatment","So what you are saying is that Democrats are valuing convenience over the lives of unborn humans, is that correct?  From my experience, people have different reasons for wanting or needing an abortion, and it seems to me a very personal matter.  I think it should be a decision made between a family and a doctor, and I don't think politics should be part of the decision at all.",69,4,1,1,"pro_harris","Abortion",4,"msg_352",703
642672610,"treatment","So what you are saying is that Democrats are valuing convenience over the lives of unborn humans, is that correct?  From my experience, people have different reasons for wanting or needing an abortion, and it seems to me a very personal matter.  I think it should be a decision made between a family and a doctor, and I don't think politics should be part of the decision at all.",69,4,1,1,"pro_harris","Abortion",4,"msg_352",704
22776514599,"control","
I understand that this is a deeply emotional issue. Many who support legal abortion believe it's about protecting a woman's right to make decisions about her own body, especially in complex and difficult situations. They don't take the issue lightly but see it as balancing the rights of the unborn with the rights of the living. Some also focus on reducing the need for abortion through better access to contraception and support for families. It’s important to find common ground, like supporting measures that help mothers and children, even if views on abortion differ.",94,4.5,0,1,"pro_harris","Abortion",4,"msg_353",705
22776514599,"control","
I understand that this is a deeply emotional issue. Many who support legal abortion believe it's about protecting a woman's right to make decisions about her own body, especially in complex and difficult situations. They don't take the issue lightly but see it as balancing the rights of the unborn with the rights of the living. Some also focus on reducing the need for abortion through better access to contraception and support for families. It’s important to find common ground, like supporting measures that help mothers and children, even if views on abortion differ.",94,4.5,0,1,"pro_harris","Abortion",4,"msg_353",706
22959393341,"treatment","I understand that your beliefs are that the Democrats don't seem to care about the innocent lives of unborn human beings. What if a person is raped? Do you believe in abortions if a person is raped and they speak freely saying they will hate this baby because of the way it was conceived? Do you think a person has a right to a choice then?",66,4,1,0,"pro_harris","Abortion",3,"msg_355",709
22959393341,"treatment","I understand that your beliefs are that the Democrats don't seem to care about the innocent lives of unborn human beings. What if a person is raped? Do you believe in abortions if a person is raped and they speak freely saying they will hate this baby because of the way it was conceived? Do you think a person has a right to a choice then?",66,4,1,0,"pro_harris","Abortion",3,"msg_355",710
22208292807,"treatment","You believe that we shouldn't have to deal with environmental problems outside of our control, is that correct? While it's true that many of our environmental issues have been caused outside our national borders, it is still important to do one's part. It is not fear that drives these values, but an understanding that if we make no effort to alleviate the damage being done, there will be both intentional and unintentional problems that will cost us far more later than if we were to pay now. I believe that the best course of action is to all do what we can, come what may.",105,4,1,1,"pro_harris","Environment",3,"msg_357",713
22208292807,"treatment","You believe that we shouldn't have to deal with environmental problems outside of our control, is that correct? While it's true that many of our environmental issues have been caused outside our national borders, it is still important to do one's part. It is not fear that drives these values, but an understanding that if we make no effort to alleviate the damage being done, there will be both intentional and unintentional problems that will cost us far more later than if we were to pay now. I believe that the best course of action is to all do what we can, come what may.",105,4,1,1,"pro_harris","Environment",3,"msg_357",714
22066319864,"control","Do you offer support for unborn children, such as providing for their basic needs like food, clothing, and medical care? If a pregnant person doesn’t have a home, would you provide them with shelter? Consider a case where a young child, such as a 12-year-old who has been a victim of sexual assault, would face additional trauma if forced to carry a pregnancy to term. While these situations might be rare, they highlight the importance of having safe, legal access to abortion. Abortions will occur regardless of their legal status, so ensuring they are performed safely is essential. People often choose abortion out of necessity, and providing them with safe medical options is crucial.",116,4,0,0,"pro_harris","Abortion",3,"msg_358",715
22066319864,"control","Do you offer support for unborn children, such as providing for their basic needs like food, clothing, and medical care? If a pregnant person doesn’t have a home, would you provide them with shelter? Consider a case where a young child, such as a 12-year-old who has been a victim of sexual assault, would face additional trauma if forced to carry a pregnancy to term. While these situations might be rare, they highlight the importance of having safe, legal access to abortion. Abortions will occur regardless of their legal status, so ensuring they are performed safely is essential. People often choose abortion out of necessity, and providing them with safe medical options is crucial.",116,4,0,0,"pro_harris","Abortion",3,"msg_358",716
189327383,"control","I understand that abortion is a deeply emotional and complex issue for many people. However, I believe it’s important to recognize that the debate isn’t limited to one political party. People from various political backgrounds, including Republicans, Democrats, and independents, have diverse views on this topic.

It’s also worth noting that the reasons behind seeking an abortion are often multifaceted and deeply personal. While some may view it as a matter of convenience, others see it as a necessary decision for their health, well-being, or due to circumstances beyond their control.

Ultimately, I think it’s crucial to approach this conversation with empathy and an open mind, acknowledging that there are valid concerns and perspectives on all sides. Dictating to a woman what she can and cannot do with her body, in my opinion, is unjust. Yes, there are some who make this decision due to financial responsibility, but there are more who do so because of situations out of their control. They are now forced to live with the reminder because of the new abortion laws. How is that fair to them and their mental well-being? How can you blame just one party on this issue? There are plenty of people who agree and disagree with your thought process, but the end result is still an issue for all and lets take into account the women who has not only physically go through this but mentally as well. Which when this issue came up I don't think they thought of that at all.",255,3.5,0,1,"pro_harris","Abortion",4,"msg_359",717
189327383,"control","I understand that abortion is a deeply emotional and complex issue for many people. However, I believe it’s important to recognize that the debate isn’t limited to one political party. People from various political backgrounds, including Republicans, Democrats, and independents, have diverse views on this topic.

It’s also worth noting that the reasons behind seeking an abortion are often multifaceted and deeply personal. While some may view it as a matter of convenience, others see it as a necessary decision for their health, well-being, or due to circumstances beyond their control.

Ultimately, I think it’s crucial to approach this conversation with empathy and an open mind, acknowledging that there are valid concerns and perspectives on all sides. Dictating to a woman what she can and cannot do with her body, in my opinion, is unjust. Yes, there are some who make this decision due to financial responsibility, but there are more who do so because of situations out of their control. They are now forced to live with the reminder because of the new abortion laws. How is that fair to them and their mental well-being? How can you blame just one party on this issue? There are plenty of people who agree and disagree with your thought process, but the end result is still an issue for all and lets take into account the women who has not only physically go through this but mentally as well. Which when this issue came up I don't think they thought of that at all.",255,3.5,0,1,"pro_harris","Abortion",4,"msg_359",718
22416086665,"control","""People are willing to abort a baby if they find out it will be too expensive or if it has a disability"" this would not be the only reason people choose abortion tho and the reason should not be anyone's business except the person carrying the baby.",47,4,0,0,"pro_harris","Abortion",4,"msg_360",719
22416086665,"control","""People are willing to abort a baby if they find out it will be too expensive or if it has a disability"" this would not be the only reason people choose abortion tho and the reason should not be anyone's business except the person carrying the baby.",47,4,0,0,"pro_harris","Abortion",4,"msg_360",720
277637466,"treatment","I disagree with this viewpoint. I do not think people have abortions for convenience, I believe abortions occur to protect the health and quality of life of the mother. If having a child will be too expensive, or the child may have a disability, an abortion may be performed so that the unborn child will not have to suffer under conditions in which they cannot be cared for. In my opinion, it is better to not have a child at all than to have a child that will suffer in life.",91,4,0,1,"pro_harris","Abortion",4,"msg_361",721
277637466,"treatment","I disagree with this viewpoint. I do not think people have abortions for convenience, I believe abortions occur to protect the health and quality of life of the mother. If having a child will be too expensive, or the child may have a disability, an abortion may be performed so that the unborn child will not have to suffer under conditions in which they cannot be cared for. In my opinion, it is better to not have a child at all than to have a child that will suffer in life.",91,4,0,1,"pro_harris","Abortion",4,"msg_361",722
22103781264,"treatment","I hear what you're saying, _______. However, I think whether this is true or not of liberals... We are all in this together on this planet we call Earth. While it's not our fault and might be another nations, like China or India, we share the same surface/space with these other places... There actions affect what happens here in America, unfortunately, regardless. I think we have to try our best to work together for a better place for everyone involved even if we aren't the ones that have committed these issues for the Earth like you said.",97,5,1,1,"pro_harris","Environment",4,"msg_362",723
22103781264,"treatment","I hear what you're saying, _______. However, I think whether this is true or not of liberals... We are all in this together on this planet we call Earth. While it's not our fault and might be another nations, like China or India, we share the same surface/space with these other places... There actions affect what happens here in America, unfortunately, regardless. I think we have to try our best to work together for a better place for everyone involved even if we aren't the ones that have committed these issues for the Earth like you said.",97,5,1,1,"pro_harris","Environment",4,"msg_362",724
22880903773,"treatment","I see where you are coming from, but the reason for unsafe abortions comes from the lack of laws in place to protect the baby. If higher stacks were introduced for abortions less people would do them or be heavily punished. And no matter what people will still try to preform unsafe abortions even if it is legalized.",58,5,0,0,"pro_trump","Abortion",3,"msg_363",725
22880903773,"treatment","I see where you are coming from, but the reason for unsafe abortions comes from the lack of laws in place to protect the baby. If higher stacks were introduced for abortions less people would do them or be heavily punished. And no matter what people will still try to preform unsafe abortions even if it is legalized.",58,5,0,0,"pro_trump","Abortion",3,"msg_363",726
22039978747,"control","I understand that abortion is a deeply personal and emotional topic for many people. The concerns you've raised highlight the significant impact that abortion laws can have on women's health, safety, and autonomy. It's essential to consider the real-life implications of these laws on individuals, especially when it comes to access to safe and legal medical procedures.

However, it's also important to recognize that people have diverse perspectives on this issue, often rooted in their values, beliefs, and experiences. Some believe that life begins at conception and that the rights of the unborn should be protected. For them, the issue isn't just about a woman's right to choose but also about the moral and ethical considerations of terminating a pregnancy.",121,5.5,1,0,"pro_trump","Abortion",3,"msg_364",727
22039978747,"control","I understand that abortion is a deeply personal and emotional topic for many people. The concerns you've raised highlight the significant impact that abortion laws can have on women's health, safety, and autonomy. It's essential to consider the real-life implications of these laws on individuals, especially when it comes to access to safe and legal medical procedures.

However, it's also important to recognize that people have diverse perspectives on this issue, often rooted in their values, beliefs, and experiences. Some believe that life begins at conception and that the rights of the unborn should be protected. For them, the issue isn't just about a woman's right to choose but also about the moral and ethical considerations of terminating a pregnancy.",121,5.5,1,0,"pro_trump","Abortion",3,"msg_364",728
22069633321,"treatment","As I understand, you think Democrats look at abortion as a convenient solution to not having a child. As someone that is pro-choice, I think of abortion as a last resort, not the first. Abortions aren't fun and should not be used lightly, but I do think it is an important option for people to have, especially since the foster care and adoption systems we have in this country have their own flaws.",74,4,1,1,"pro_harris","Abortion",4,"msg_365",729
22069633321,"treatment","As I understand, you think Democrats look at abortion as a convenient solution to not having a child. As someone that is pro-choice, I think of abortion as a last resort, not the first. Abortions aren't fun and should not be used lightly, but I do think it is an important option for people to have, especially since the foster care and adoption systems we have in this country have their own flaws.",74,4,1,1,"pro_harris","Abortion",4,"msg_365",730
22402685245,"control","Call-Out Culture has been used a lot in recent years, to the point where people usually believe the information without waiting for a response or even view the presented evidence (if there even is any). Also when there is a genuine Call-Out to a person who's actually done bad(stuff against the law), I feel like they get away  with it (since it doesn't go through a legal system). I will leave this message and say that I feel like Call-Outs do need to exist, but in a way that can actually do good, a way that the person who presents the information should be held accountable if they skew or lie about there info, and the accused some time to respond (regardless of how damn the evidence). After that its up for the people to decide who right.",141,4,0,1,"undecided","Cancel Culture",2,"msg_366",731
22402685245,"control","Call-Out Culture has been used a lot in recent years, to the point where people usually believe the information without waiting for a response or even view the presented evidence (if there even is any). Also when there is a genuine Call-Out to a person who's actually done bad(stuff against the law), I feel like they get away  with it (since it doesn't go through a legal system). I will leave this message and say that I feel like Call-Outs do need to exist, but in a way that can actually do good, a way that the person who presents the information should be held accountable if they skew or lie about there info, and the accused some time to respond (regardless of how damn the evidence). After that its up for the people to decide who right.",141,4,0,1,"undecided","Cancel Culture",2,"msg_366",732
22864693984,"control","Even if other countries are worsening the issue, so are we, so any amount of help is crucial, as there is so much scientific evidence to prove that our environment is in detrimental danger, and our changes will make a significant impact on how much time we have left",49,4,0,0,"pro_harris","Environment",4,"msg_367",733
22864693984,"control","Even if other countries are worsening the issue, so are we, so any amount of help is crucial, as there is so much scientific evidence to prove that our environment is in detrimental danger, and our changes will make a significant impact on how much time we have left",49,4,0,0,"pro_harris","Environment",4,"msg_367",734
908316911,"control","Firstly, a fetus is a clump of cells. You cannot slaughter a clump of cells. If a child is born with a severe disability who is going to pay to take care of them? What quality of life would they have? Why cause suffering when it can be prevented entirely? Second, a person has the right to choose whether they wish to be a parent. Restricting their right to that decision leads to the restriction of other things. Your political affiliation has no effect on if you have a right to something.",92,4,0,0,"pro_harris","Abortion",4,"msg_368",735
908316911,"control","Firstly, a fetus is a clump of cells. You cannot slaughter a clump of cells. If a child is born with a severe disability who is going to pay to take care of them? What quality of life would they have? Why cause suffering when it can be prevented entirely? Second, a person has the right to choose whether they wish to be a parent. Restricting their right to that decision leads to the restriction of other things. Your political affiliation has no effect on if you have a right to something.",92,4,0,0,"pro_harris","Abortion",4,"msg_368",736
22294091767,"treatment","In my opinion, the problem with climate change is that everyone needs to play their part, including America. Studies show that yes, the climate is actively changing, and through this the active change of climate can be stopped if we just somewhat actively work towards fixing this problem. I think that there is a middle ground between that which the left proposes and that which the right believes in, and in that middle ground, it's possible that change can be found.",81,4,0,1,"pro_harris","Environment",4,"msg_369",737
22294091767,"treatment","In my opinion, the problem with climate change is that everyone needs to play their part, including America. Studies show that yes, the climate is actively changing, and through this the active change of climate can be stopped if we just somewhat actively work towards fixing this problem. I think that there is a middle ground between that which the left proposes and that which the right believes in, and in that middle ground, it's possible that change can be found.",81,4,0,1,"pro_harris","Environment",4,"msg_369",738
22687671061,"control","Equality would be having the right to make a say over your own health care. Males can, so females should be able to as well. Abortions are health care. Not everyone has to capability to take care of a child and it is important to consider this when having a child. Why bring a child into the world just to suffer? How is this fair to the baby? If you see a dying animal are you just going to leave it there to suffer or put it out of its misery?",91,4,0,0,"pro_harris","Abortion",4,"msg_370",739
22687671061,"control","Equality would be having the right to make a say over your own health care. Males can, so females should be able to as well. Abortions are health care. Not everyone has to capability to take care of a child and it is important to consider this when having a child. Why bring a child into the world just to suffer? How is this fair to the baby? If you see a dying animal are you just going to leave it there to suffer or put it out of its misery?",91,4,0,0,"pro_harris","Abortion",4,"msg_370",740
109509629,"treatment","I understand where you are able to connect cancel culture as an intended political motive to silence criticism. In my opinion, I think that we have experienced a more transparent society to misogyny, abuse, and racism through platforms like mass media and social media, which I believe has also opened the doors to a greater response of call out culture. However, I am not sure if this indicates that there is a political motive or intention behind the Republican party to influence certain voices being silenced, especially in terms of how we view the implications of free speech.",98,5,1,1,"pro_trump","Cancel Culture",3,"msg_371",741
109509629,"treatment","I understand where you are able to connect cancel culture as an intended political motive to silence criticism. In my opinion, I think that we have experienced a more transparent society to misogyny, abuse, and racism through platforms like mass media and social media, which I believe has also opened the doors to a greater response of call out culture. However, I am not sure if this indicates that there is a political motive or intention behind the Republican party to influence certain voices being silenced, especially in terms of how we view the implications of free speech.",98,5,1,1,"pro_trump","Cancel Culture",3,"msg_371",742
22377655697,"control","Banning abortions isn't the answer. However, allowing a person to decide to abort a perfectly healthy fetus hours before giving birth shouldn't be an option either. Abortions are necessary in times when the fetus or the mother's overall health is at stake. But to use abortion as a clutch for not being prepared shouldn't be an option. There should be stricter rules for receiving an abortion and when one is allowed.",71,4,0,0,"pro_trump","Abortion",3,"msg_372",743
22377655697,"control","Banning abortions isn't the answer. However, allowing a person to decide to abort a perfectly healthy fetus hours before giving birth shouldn't be an option either. Abortions are necessary in times when the fetus or the mother's overall health is at stake. But to use abortion as a clutch for not being prepared shouldn't be an option. There should be stricter rules for receiving an abortion and when one is allowed.",71,4,0,0,"pro_trump","Abortion",3,"msg_372",744
22583408744,"treatment","I appreciate you giving your viewpoint. It's evident that you feel strongly about environmental changes, scientific consensus, economic impact, and global pollution. Maintaining a balance between environmental responsibilities and economic interests is crucial. It is difficult but vital to find solutions that save the environment and jobs at the same time. What ideas do you have for possible ways to help employees through this transition?",65,5.5,1,0,"pro_trump","Environment",4,"msg_373",745
22583408744,"treatment","I appreciate you giving your viewpoint. It's evident that you feel strongly about environmental changes, scientific consensus, economic impact, and global pollution. Maintaining a balance between environmental responsibilities and economic interests is crucial. It is difficult but vital to find solutions that save the environment and jobs at the same time. What ideas do you have for possible ways to help employees through this transition?",65,5.5,1,0,"pro_trump","Environment",4,"msg_373",746
22089235292,"control","The issue with this statement is that the information that the opinion is based on is, like so many holding this same opinion, not factual information. The United States is one of the leading contributors to the degradation of our environment in a multitude of ways, all of which are recorded and accepted by 99 percent of the scientific community. To disagree with 99 percent of the people whose jobs it is to research, record, and predict about the environment is simply ignorant. Though these subjects are polarizing and ""political"" there are still right and wrong answers according to science, regardless of some peoples opinions.",105,3.5,0,0,"pro_harris","Environment",4,"msg_374",747
22089235292,"control","The issue with this statement is that the information that the opinion is based on is, like so many holding this same opinion, not factual information. The United States is one of the leading contributors to the degradation of our environment in a multitude of ways, all of which are recorded and accepted by 99 percent of the scientific community. To disagree with 99 percent of the people whose jobs it is to research, record, and predict about the environment is simply ignorant. Though these subjects are polarizing and ""political"" there are still right and wrong answers according to science, regardless of some peoples opinions.",105,3.5,0,0,"pro_harris","Environment",4,"msg_374",748
492798600,"treatment","I can understand your concern about the value of human life. People who support the right to choose often see it as essential for protecting bodily autonomy and addressing the challenging circumstances. It's a complicated issue, and respectful dialogue is important to understand different perspectives.",45,4.5,1,0,"pro_harris","Abortion",4,"msg_375",749
492798600,"treatment","I can understand your concern about the value of human life. People who support the right to choose often see it as essential for protecting bodily autonomy and addressing the challenging circumstances. It's a complicated issue, and respectful dialogue is important to understand different perspectives.",45,4.5,1,0,"pro_harris","Abortion",4,"msg_375",750
592433710,"control","I feel that this view is flawed as the environment is a massive issue that must be dealt with by both sides. Even if other countries are polluting more, America still needs to tackle the issue of pollution. As a Floridian this is very important to me as I will be directly affected by the rising of sea levels and I don't want to watch my childhood home get swallowed by the ocean. The energy industry is crucial for humanity and the loss of jobs falls on corporations that need to adapt to modern energy creation rather than spending money on legislation and cutting costs elewhere.",106,4,0,0,"pro_harris","Environment",4,"msg_376",751
592433710,"control","I feel that this view is flawed as the environment is a massive issue that must be dealt with by both sides. Even if other countries are polluting more, America still needs to tackle the issue of pollution. As a Floridian this is very important to me as I will be directly affected by the rising of sea levels and I don't want to watch my childhood home get swallowed by the ocean. The energy industry is crucial for humanity and the loss of jobs falls on corporations that need to adapt to modern energy creation rather than spending money on legislation and cutting costs elewhere.",106,4,0,0,"pro_harris","Environment",4,"msg_376",752
22216783884,"treatment","I agree with you when you say that Abortion is the biggest civil rights issue of our time. It has plagued some of America and is truly an issue that we need to radicated. I understand that you are pro-life and want a life for any kid no matter the situation that that person is in. I feel like when it comes to the choice of if the baby is had or not, it should be up to the mother of the child. You shared some good points when saying, ""People are willing to abort a baby if they find out it will be too expensive or if it has a disability..."", but those are a few of many reasons that people decide to abort their child. I will agree, I feel that most people decide to abort because of the money issue but that is the harsh reality that those mothers have to face. Let's try putting ourselves in their shoes. For me, I'd be a 20y/o college student mother about to give birth to a baby that has no money waiting for it on the outside. If that baby were to come out, it would hardly have a chance of survival because I wouldn't be able to afford or take care of it. 

Side note: Abortions are already legal, thought Republicans were trying to make it illegal again.",232,5,1,1,"pro_harris","Abortion",4,"msg_378",755
22216783884,"treatment","I agree with you when you say that Abortion is the biggest civil rights issue of our time. It has plagued some of America and is truly an issue that we need to radicated. I understand that you are pro-life and want a life for any kid no matter the situation that that person is in. I feel like when it comes to the choice of if the baby is had or not, it should be up to the mother of the child. You shared some good points when saying, ""People are willing to abort a baby if they find out it will be too expensive or if it has a disability..."", but those are a few of many reasons that people decide to abort their child. I will agree, I feel that most people decide to abort because of the money issue but that is the harsh reality that those mothers have to face. Let's try putting ourselves in their shoes. For me, I'd be a 20y/o college student mother about to give birth to a baby that has no money waiting for it on the outside. If that baby were to come out, it would hardly have a chance of survival because I wouldn't be able to afford or take care of it. 

Side note: Abortions are already legal, thought Republicans were trying to make it illegal again.",232,5,1,1,"pro_harris","Abortion",4,"msg_378",756
22098362114,"control","I couldn't disagree more. It isn't ""slaughtering"" when it is a fetus who does not have feelings or thoughts or even know that they exist. As a woman I will always support a woman's right to choose. A woman should never be forced to have a baby against her will, whether it is a case of rape or incest or simply because she doesn't want a child. There is no such thing as pro-life, just pro-controlling women. If you were truly ""pro-life"" you'd care about the mother's life and the lives of hundreds of thousands of children in foster care who don't have homes and need them.",110,3,0,0,"pro_harris","Abortion",4,"msg_379",757
22098362114,"control","I couldn't disagree more. It isn't ""slaughtering"" when it is a fetus who does not have feelings or thoughts or even know that they exist. As a woman I will always support a woman's right to choose. A woman should never be forced to have a baby against her will, whether it is a case of rape or incest or simply because she doesn't want a child. There is no such thing as pro-life, just pro-controlling women. If you were truly ""pro-life"" you'd care about the mother's life and the lives of hundreds of thousands of children in foster care who don't have homes and need them.",110,3,0,0,"pro_harris","Abortion",4,"msg_379",758
